city,date,station,trips
San Jose,30/11/2013,2,3
San Jose,30/11/2013,3,1
San Jose,30/11/2013,4,2
San Jose,30/11/2013,5,1
San Jose,30/11/2013,6,1
San Jose,30/11/2013,7,7
San Jose,30/11/2013,8,1
San Jose,30/11/2013,9,2
San Jose,30/11/2013,11,1
San Jose,30/11/2013,13,1
San Jose,30/11/2013,14,1
San Jose,30/11/2013,16,2
San Jose,01/12/2013,2,6
San Jose,01/12/2013,3,1
San Jose,01/12/2013,4,1
San Jose,01/12/2013,6,1
San Jose,01/12/2013,7,1
San Jose,01/12/2013,9,2
San Jose,01/12/2013,10,1
San Jose,01/12/2013,11,4
San Jose,01/12/2013,12,2
San Jose,01/12/2013,14,1
San Jose,01/12/2013,16,1
San Jose,02/12/2013,2,16
San Jose,02/12/2013,3,2
San Jose,02/12/2013,4,5
San Jose,02/12/2013,5,3
San Jose,02/12/2013,6,3
San Jose,02/12/2013,7,4
San Jose,02/12/2013,8,1
San Jose,02/12/2013,9,2
San Jose,02/12/2013,10,3
San Jose,02/12/2013,11,3
San Jose,02/12/2013,12,1
San Jose,02/12/2013,13,1
San Jose,02/12/2013,16,4
San Jose,03/12/2013,2,20
San Jose,03/12/2013,3,1
San Jose,03/12/2013,4,3
San Jose,03/12/2013,5,2
San Jose,03/12/2013,6,3
San Jose,03/12/2013,7,4
San Jose,03/12/2013,8,2
San Jose,03/12/2013,9,3
San Jose,03/12/2013,10,7
San Jose,03/12/2013,11,2
San Jose,03/12/2013,12,2
San Jose,03/12/2013,13,2
San Jose,04/12/2013,2,19
San Jose,04/12/2013,3,1
San Jose,04/12/2013,4,8
San Jose,04/12/2013,5,4
San Jose,04/12/2013,6,4
San Jose,04/12/2013,7,5
San Jose,04/12/2013,8,5
San Jose,04/12/2013,9,4
San Jose,04/12/2013,10,6
San Jose,04/12/2013,11,1
San Jose,04/12/2013,12,3
San Jose,04/12/2013,13,1
San Jose,04/12/2013,14,2
San Jose,04/12/2013,16,3
San Jose,05/12/2013,2,17
San Jose,05/12/2013,3,2
San Jose,05/12/2013,4,5
San Jose,05/12/2013,5,6
San Jose,05/12/2013,6,5
San Jose,05/12/2013,7,6
San Jose,05/12/2013,8,4
San Jose,05/12/2013,9,1
San Jose,05/12/2013,10,5
San Jose,05/12/2013,11,4
San Jose,05/12/2013,12,1
San Jose,05/12/2013,13,2
San Jose,05/12/2013,16,2
San Jose,06/12/2013,2,14
San Jose,06/12/2013,3,2
San Jose,06/12/2013,4,5
San Jose,06/12/2013,5,3
San Jose,06/12/2013,6,2
San Jose,06/12/2013,7,5
San Jose,06/12/2013,8,4
San Jose,06/12/2013,9,3
San Jose,06/12/2013,10,4
San Jose,06/12/2013,11,4
San Jose,06/12/2013,12,1
San Jose,06/12/2013,13,2
San Jose,06/12/2013,14,1
San Jose,07/12/2013,2,3
San Jose,07/12/2013,3,2
San Jose,07/12/2013,6,1
San Jose,07/12/2013,7,2
San Jose,07/12/2013,8,2
San Jose,07/12/2013,11,1
San Jose,07/12/2013,14,1
San Jose,08/12/2013,2,3
San Jose,08/12/2013,3,1
San Jose,08/12/2013,4,1
San Jose,08/12/2013,6,1
San Jose,08/12/2013,7,1
San Jose,08/12/2013,8,2
San Jose,08/12/2013,9,1
San Jose,08/12/2013,11,1
San Jose,08/12/2013,12,1
San Jose,08/12/2013,14,3
San Jose,08/12/2013,16,2
San Jose,09/12/2013,2,17
San Jose,09/12/2013,3,1
San Jose,09/12/2013,4,7
San Jose,09/12/2013,5,2
San Jose,09/12/2013,6,4
San Jose,09/12/2013,7,4
San Jose,09/12/2013,8,3
San Jose,09/12/2013,9,3
San Jose,09/12/2013,10,5
San Jose,09/12/2013,11,1
San Jose,09/12/2013,12,4
San Jose,09/12/2013,13,3
San Jose,09/12/2013,14,2
San Jose,09/12/2013,16,1
San Jose,10/12/2013,2,13
San Jose,10/12/2013,3,1
San Jose,10/12/2013,4,5
San Jose,10/12/2013,5,1
San Jose,10/12/2013,6,3
San Jose,10/12/2013,7,5
San Jose,10/12/2013,8,3
San Jose,10/12/2013,9,1
San Jose,10/12/2013,10,4
San Jose,10/12/2013,11,2
San Jose,10/12/2013,12,1
San Jose,10/12/2013,13,1
San Jose,10/12/2013,14,1
San Jose,10/12/2013,16,1
San Jose,11/12/2013,2,16
San Jose,11/12/2013,3,4
San Jose,11/12/2013,4,8
San Jose,11/12/2013,5,2
San Jose,11/12/2013,6,3
San Jose,11/12/2013,7,5
San Jose,11/12/2013,8,6
San Jose,11/12/2013,9,3
San Jose,11/12/2013,10,7
San Jose,11/12/2013,11,3
San Jose,11/12/2013,13,1
San Jose,11/12/2013,14,1
San Jose,11/12/2013,16,2
San Jose,12/12/2013,2,12
San Jose,12/12/2013,4,9
San Jose,12/12/2013,5,1
San Jose,12/12/2013,6,1
San Jose,12/12/2013,7,4
San Jose,12/12/2013,8,3
San Jose,12/12/2013,9,2
San Jose,12/12/2013,10,4
San Jose,12/12/2013,11,1
San Jose,12/12/2013,12,3
San Jose,12/12/2013,13,2
San Jose,12/12/2013,14,3
San Jose,12/12/2013,16,3
San Jose,13/12/2013,2,12
San Jose,13/12/2013,3,1
San Jose,13/12/2013,4,5
San Jose,13/12/2013,5,1
San Jose,13/12/2013,6,5
San Jose,13/12/2013,7,4
San Jose,13/12/2013,8,2
San Jose,13/12/2013,9,2
San Jose,13/12/2013,10,3
San Jose,13/12/2013,11,4
San Jose,13/12/2013,12,1
San Jose,13/12/2013,13,3
San Jose,13/12/2013,16,4
San Jose,14/12/2013,2,3
San Jose,14/12/2013,3,2
San Jose,14/12/2013,4,1
San Jose,14/12/2013,6,4
San Jose,14/12/2013,7,2
San Jose,14/12/2013,8,1
San Jose,14/12/2013,9,1
San Jose,14/12/2013,11,1
San Jose,14/12/2013,12,3
San Jose,14/12/2013,13,2
San Jose,14/12/2013,16,2
San Jose,15/12/2013,2,4
San Jose,15/12/2013,3,1
San Jose,15/12/2013,4,2
San Jose,15/12/2013,5,2
San Jose,15/12/2013,6,1
San Jose,15/12/2013,7,1
San Jose,15/12/2013,8,1
San Jose,15/12/2013,9,2
San Jose,15/12/2013,10,2
San Jose,15/12/2013,12,1
San Jose,15/12/2013,13,1
San Jose,15/12/2013,14,1
San Jose,15/12/2013,16,2
San Jose,16/12/2013,2,13
San Jose,16/12/2013,4,6
San Jose,16/12/2013,5,7
San Jose,16/12/2013,6,5
San Jose,16/12/2013,7,1
San Jose,16/12/2013,8,1
San Jose,16/12/2013,9,1
San Jose,16/12/2013,10,6
San Jose,16/12/2013,11,2
San Jose,16/12/2013,13,1
San Jose,16/12/2013,16,2
San Jose,17/12/2013,2,10
San Jose,17/12/2013,3,1
San Jose,17/12/2013,4,4
San Jose,17/12/2013,5,3
San Jose,17/12/2013,6,1
San Jose,17/12/2013,7,2
San Jose,17/12/2013,8,3
San Jose,17/12/2013,9,3
San Jose,17/12/2013,10,9
San Jose,17/12/2013,11,3
San Jose,17/12/2013,12,2
San Jose,17/12/2013,13,4
San Jose,17/12/2013,16,1
San Jose,18/12/2013,2,17
San Jose,18/12/2013,3,1
San Jose,18/12/2013,4,4
San Jose,18/12/2013,5,2
San Jose,18/12/2013,6,3
San Jose,18/12/2013,7,4
San Jose,18/12/2013,8,2
San Jose,18/12/2013,9,2
San Jose,18/12/2013,10,4
San Jose,18/12/2013,11,1
San Jose,18/12/2013,12,2
San Jose,18/12/2013,13,3
San Jose,18/12/2013,16,3
San Jose,19/12/2013,2,14
San Jose,19/12/2013,3,2
San Jose,19/12/2013,4,3
San Jose,19/12/2013,5,2
San Jose,19/12/2013,6,2
San Jose,19/12/2013,7,2
San Jose,19/12/2013,8,2
San Jose,19/12/2013,10,4
San Jose,19/12/2013,11,4
San Jose,19/12/2013,14,2
San Jose,19/12/2013,16,2
San Jose,20/12/2013,2,20
San Jose,20/12/2013,3,2
San Jose,20/12/2013,4,5
San Jose,20/12/2013,5,7
San Jose,20/12/2013,6,5
San Jose,20/12/2013,7,4
San Jose,20/12/2013,8,1
San Jose,20/12/2013,9,4
San Jose,20/12/2013,10,1
San Jose,20/12/2013,11,1
San Jose,20/12/2013,12,2
San Jose,20/12/2013,13,4
San Jose,20/12/2013,14,1
San Jose,20/12/2013,16,1
San Jose,21/12/2013,2,2
San Jose,21/12/2013,3,1
San Jose,21/12/2013,4,5
San Jose,21/12/2013,6,4
San Jose,21/12/2013,7,3
San Jose,21/12/2013,8,1
San Jose,21/12/2013,9,4
San Jose,21/12/2013,10,2
San Jose,21/12/2013,11,1
San Jose,21/12/2013,13,1
San Jose,21/12/2013,14,1
San Jose,21/12/2013,16,4
San Jose,22/12/2013,2,2
San Jose,22/12/2013,3,4
San Jose,22/12/2013,4,1
San Jose,22/12/2013,6,2
San Jose,22/12/2013,7,1
San Jose,22/12/2013,8,2
San Jose,22/12/2013,9,9
San Jose,22/12/2013,16,2
San Jose,23/12/2013,2,10
San Jose,23/12/2013,3,1
San Jose,23/12/2013,4,11
San Jose,23/12/2013,5,3
San Jose,23/12/2013,6,4
San Jose,23/12/2013,7,3
San Jose,23/12/2013,8,1
San Jose,23/12/2013,9,4
San Jose,23/12/2013,10,2
San Jose,23/12/2013,11,2
San Jose,23/12/2013,13,4
San Jose,23/12/2013,14,5
San Jose,23/12/2013,16,4
San Jose,24/12/2013,2,2
San Jose,24/12/2013,3,2
San Jose,24/12/2013,4,2
San Jose,24/12/2013,6,3
San Jose,24/12/2013,13,1
San Jose,24/12/2013,16,1
San Jose,25/12/2013,2,1
San Jose,25/12/2013,5,2
San Jose,25/12/2013,12,3
San Jose,25/12/2013,14,1
San Jose,26/12/2013,2,2
San Jose,26/12/2013,3,1
San Jose,26/12/2013,4,4
San Jose,26/12/2013,6,4
San Jose,26/12/2013,7,1
San Jose,26/12/2013,8,1
San Jose,26/12/2013,9,7
San Jose,26/12/2013,10,1
San Jose,26/12/2013,11,1
San Jose,26/12/2013,14,1
San Jose,26/12/2013,16,2
San Jose,27/12/2013,2,3
San Jose,27/12/2013,4,3
San Jose,27/12/2013,6,2
San Jose,27/12/2013,7,1
San Jose,27/12/2013,11,1
San Jose,27/12/2013,14,3
San Jose,27/12/2013,16,1
San Jose,28/12/2013,2,3
San Jose,28/12/2013,3,1
San Jose,28/12/2013,4,2
San Jose,28/12/2013,6,1
San Jose,28/12/2013,7,2
San Jose,28/12/2013,9,2
San Jose,28/12/2013,11,1
San Jose,28/12/2013,14,1
San Jose,29/12/2013,2,1
San Jose,29/12/2013,3,3
San Jose,29/12/2013,4,2
San Jose,29/12/2013,5,1
San Jose,29/12/2013,6,1
San Jose,29/12/2013,7,2
San Jose,29/12/2013,9,1
San Jose,29/12/2013,10,1
San Jose,29/12/2013,13,1
San Jose,29/12/2013,14,3
San Jose,29/12/2013,16,1
San Jose,30/12/2013,2,9
San Jose,30/12/2013,3,1
San Jose,30/12/2013,4,6
San Jose,30/12/2013,6,2
San Jose,30/12/2013,8,1
San Jose,30/12/2013,9,2
San Jose,30/12/2013,11,1
San Jose,30/12/2013,13,2
San Jose,30/12/2013,14,1
San Jose,30/12/2013,16,1
San Jose,31/12/2013,2,2
San Jose,31/12/2013,4,1
San Jose,31/12/2013,6,2
San Jose,31/12/2013,7,1
San Jose,31/12/2013,9,2
San Jose,31/12/2013,13,2
San Jose,31/12/2013,16,2
San Jose,01/01/2014,3,1
San Jose,01/01/2014,4,1
San Jose,01/01/2014,5,1
San Jose,01/01/2014,7,2
San Jose,01/01/2014,13,2
San Jose,01/01/2014,16,2
San Jose,02/01/2014,2,6
San Jose,02/01/2014,4,4
San Jose,02/01/2014,5,1
San Jose,02/01/2014,6,2
San Jose,02/01/2014,7,1
San Jose,02/01/2014,8,3
San Jose,02/01/2014,9,1
San Jose,02/01/2014,10,6
San Jose,02/01/2014,11,2
San Jose,02/01/2014,12,2
San Jose,02/01/2014,13,1
San Jose,02/01/2014,14,4
San Jose,02/01/2014,16,1
San Jose,02/01/2014,80,1
San Jose,03/01/2014,2,15
San Jose,03/01/2014,3,1
San Jose,03/01/2014,4,6
San Jose,03/01/2014,6,5
San Jose,03/01/2014,7,2
San Jose,03/01/2014,8,3
San Jose,03/01/2014,9,1
San Jose,03/01/2014,10,2
San Jose,03/01/2014,11,6
San Jose,03/01/2014,13,2
San Jose,03/01/2014,14,4
San Jose,03/01/2014,16,1
San Jose,04/01/2014,2,2
San Jose,04/01/2014,3,1
San Jose,04/01/2014,4,2
San Jose,04/01/2014,7,4
San Jose,04/01/2014,11,1
San Jose,04/01/2014,13,2
San Jose,04/01/2014,16,2
San Jose,05/01/2014,2,12
San Jose,05/01/2014,4,7
San Jose,05/01/2014,6,1
San Jose,05/01/2014,9,1
San Jose,05/01/2014,10,1
San Jose,05/01/2014,11,5
San Jose,05/01/2014,12,9
San Jose,05/01/2014,16,2
San Jose,06/01/2014,2,15
San Jose,06/01/2014,3,1
San Jose,06/01/2014,4,4
San Jose,06/01/2014,5,5
San Jose,06/01/2014,6,2
San Jose,06/01/2014,7,3
San Jose,06/01/2014,8,2
San Jose,06/01/2014,9,1
San Jose,06/01/2014,10,3
San Jose,06/01/2014,11,2
San Jose,06/01/2014,12,1
San Jose,06/01/2014,13,1
San Jose,06/01/2014,14,3
San Jose,06/01/2014,16,4
San Jose,07/01/2014,2,16
San Jose,07/01/2014,3,1
San Jose,07/01/2014,4,5
San Jose,07/01/2014,5,2
San Jose,07/01/2014,6,3
San Jose,07/01/2014,7,5
San Jose,07/01/2014,8,4
San Jose,07/01/2014,9,3
San Jose,07/01/2014,10,8
San Jose,07/01/2014,11,4
San Jose,07/01/2014,12,3
San Jose,07/01/2014,13,3
San Jose,07/01/2014,16,5
San Jose,07/01/2014,80,1
San Jose,08/01/2014,2,17
San Jose,08/01/2014,3,1
San Jose,08/01/2014,4,6
San Jose,08/01/2014,5,5
San Jose,08/01/2014,6,2
San Jose,08/01/2014,7,3
San Jose,08/01/2014,8,2
San Jose,08/01/2014,9,1
San Jose,08/01/2014,10,4
San Jose,08/01/2014,11,2
San Jose,08/01/2014,12,1
San Jose,08/01/2014,13,1
San Jose,08/01/2014,14,1
San Jose,08/01/2014,16,4
San Jose,08/01/2014,80,1
San Jose,09/01/2014,2,17
San Jose,09/01/2014,3,1
San Jose,09/01/2014,4,8
San Jose,09/01/2014,5,2
San Jose,09/01/2014,6,3
San Jose,09/01/2014,7,3
San Jose,09/01/2014,8,2
San Jose,09/01/2014,9,1
San Jose,09/01/2014,10,6
San Jose,09/01/2014,11,3
San Jose,09/01/2014,12,1
San Jose,09/01/2014,13,2
San Jose,09/01/2014,14,5
San Jose,09/01/2014,16,6
San Jose,09/01/2014,80,1
San Jose,10/01/2014,2,15
San Jose,10/01/2014,3,1
San Jose,10/01/2014,4,4
San Jose,10/01/2014,5,4
San Jose,10/01/2014,6,4
San Jose,10/01/2014,7,2
San Jose,10/01/2014,8,5
San Jose,10/01/2014,9,2
San Jose,10/01/2014,10,5
San Jose,10/01/2014,11,5
San Jose,10/01/2014,12,5
San Jose,10/01/2014,13,4
San Jose,10/01/2014,14,3
San Jose,10/01/2014,16,4
San Jose,11/01/2014,2,4
San Jose,11/01/2014,3,2
San Jose,11/01/2014,4,3
San Jose,11/01/2014,5,1
San Jose,11/01/2014,6,1
San Jose,11/01/2014,7,3
San Jose,11/01/2014,10,2
San Jose,11/01/2014,13,1
San Jose,11/01/2014,14,3
San Jose,11/01/2014,16,3
San Jose,12/01/2014,3,9
San Jose,12/01/2014,4,1
San Jose,12/01/2014,6,5
San Jose,12/01/2014,7,2
San Jose,12/01/2014,8,1
San Jose,12/01/2014,9,8
San Jose,12/01/2014,10,1
San Jose,12/01/2014,11,1
San Jose,12/01/2014,12,7
San Jose,12/01/2014,13,1
San Jose,12/01/2014,16,1
San Jose,13/01/2014,2,14
San Jose,13/01/2014,4,6
San Jose,13/01/2014,5,4
San Jose,13/01/2014,6,4
San Jose,13/01/2014,7,2
San Jose,13/01/2014,8,3
San Jose,13/01/2014,9,4
San Jose,13/01/2014,10,5
San Jose,13/01/2014,11,3
San Jose,13/01/2014,12,2
San Jose,13/01/2014,13,4
San Jose,13/01/2014,14,4
San Jose,13/01/2014,16,3
San Jose,14/01/2014,2,16
San Jose,14/01/2014,4,6
San Jose,14/01/2014,5,6
San Jose,14/01/2014,7,6
San Jose,14/01/2014,8,4
San Jose,14/01/2014,9,2
San Jose,14/01/2014,10,6
San Jose,14/01/2014,11,1
San Jose,14/01/2014,12,2
San Jose,14/01/2014,13,1
San Jose,14/01/2014,14,4
San Jose,14/01/2014,16,2
San Jose,14/01/2014,80,1
San Jose,15/01/2014,2,15
San Jose,15/01/2014,4,8
San Jose,15/01/2014,5,4
San Jose,15/01/2014,6,5
San Jose,15/01/2014,7,6
San Jose,15/01/2014,8,3
San Jose,15/01/2014,9,2
San Jose,15/01/2014,10,8
San Jose,15/01/2014,12,3
San Jose,15/01/2014,13,2
San Jose,15/01/2014,14,3
San Jose,15/01/2014,16,2
San Jose,16/01/2014,2,21
San Jose,16/01/2014,4,8
San Jose,16/01/2014,5,2
San Jose,16/01/2014,6,1
San Jose,16/01/2014,7,2
San Jose,16/01/2014,8,2
San Jose,16/01/2014,9,6
San Jose,16/01/2014,10,7
San Jose,16/01/2014,11,3
San Jose,16/01/2014,12,2
San Jose,16/01/2014,13,2
San Jose,16/01/2014,14,6
San Jose,16/01/2014,16,4
San Jose,16/01/2014,80,2
San Jose,17/01/2014,2,15
San Jose,17/01/2014,3,7
San Jose,17/01/2014,4,6
San Jose,17/01/2014,5,5
San Jose,17/01/2014,6,6
San Jose,17/01/2014,7,6
San Jose,17/01/2014,8,5
San Jose,17/01/2014,9,5
San Jose,17/01/2014,10,5
San Jose,17/01/2014,11,3
San Jose,17/01/2014,12,1
San Jose,17/01/2014,13,3
San Jose,17/01/2014,14,1
San Jose,17/01/2014,16,4
San Jose,17/01/2014,80,3
San Jose,18/01/2014,2,2
San Jose,18/01/2014,4,1
San Jose,18/01/2014,6,4
San Jose,18/01/2014,7,5
San Jose,18/01/2014,8,2
San Jose,18/01/2014,9,9
San Jose,18/01/2014,10,3
San Jose,18/01/2014,12,1
San Jose,18/01/2014,14,4
San Jose,18/01/2014,16,1
San Jose,18/01/2014,80,1
San Jose,19/01/2014,2,3
San Jose,19/01/2014,3,11
San Jose,19/01/2014,4,2
San Jose,19/01/2014,6,8
San Jose,19/01/2014,7,5
San Jose,19/01/2014,8,2
San Jose,19/01/2014,9,8
San Jose,19/01/2014,11,4
San Jose,19/01/2014,12,2
San Jose,19/01/2014,16,5
San Jose,20/01/2014,2,11
San Jose,20/01/2014,3,2
San Jose,20/01/2014,4,6
San Jose,20/01/2014,5,4
San Jose,20/01/2014,6,6
San Jose,20/01/2014,7,2
San Jose,20/01/2014,8,1
San Jose,20/01/2014,9,5
San Jose,20/01/2014,10,1
San Jose,20/01/2014,11,2
San Jose,20/01/2014,12,1
San Jose,20/01/2014,13,1
San Jose,20/01/2014,14,8
San Jose,20/01/2014,16,1
San Jose,21/01/2014,2,19
San Jose,21/01/2014,3,1
San Jose,21/01/2014,4,11
San Jose,21/01/2014,5,4
San Jose,21/01/2014,6,2
San Jose,21/01/2014,7,5
San Jose,21/01/2014,9,2
San Jose,21/01/2014,10,5
San Jose,21/01/2014,11,2
San Jose,21/01/2014,12,2
San Jose,21/01/2014,13,2
San Jose,21/01/2014,14,2
San Jose,21/01/2014,16,7
San Jose,22/01/2014,2,14
San Jose,22/01/2014,3,2
San Jose,22/01/2014,4,9
San Jose,22/01/2014,5,4
San Jose,22/01/2014,6,4
San Jose,22/01/2014,7,7
San Jose,22/01/2014,8,2
San Jose,22/01/2014,9,8
San Jose,22/01/2014,10,7
San Jose,22/01/2014,11,2
San Jose,22/01/2014,12,3
San Jose,22/01/2014,13,3
San Jose,22/01/2014,14,5
San Jose,22/01/2014,16,5
San Jose,23/01/2014,2,17
San Jose,23/01/2014,3,5
San Jose,23/01/2014,4,7
San Jose,23/01/2014,5,2
San Jose,23/01/2014,6,7
San Jose,23/01/2014,7,3
San Jose,23/01/2014,8,6
San Jose,23/01/2014,9,8
San Jose,23/01/2014,10,8
San Jose,23/01/2014,11,3
San Jose,23/01/2014,12,7
San Jose,23/01/2014,13,4
San Jose,23/01/2014,14,7
San Jose,23/01/2014,16,5
San Jose,23/01/2014,80,6
San Jose,24/01/2014,2,16
San Jose,24/01/2014,3,1
San Jose,24/01/2014,4,9
San Jose,24/01/2014,5,1
San Jose,24/01/2014,6,4
San Jose,24/01/2014,7,7
San Jose,24/01/2014,8,4
San Jose,24/01/2014,9,1
San Jose,24/01/2014,10,4
San Jose,24/01/2014,11,2
San Jose,24/01/2014,12,2
San Jose,24/01/2014,13,3
San Jose,24/01/2014,14,1
San Jose,24/01/2014,16,6
San Jose,25/01/2014,2,3
San Jose,25/01/2014,4,5
San Jose,25/01/2014,6,3
San Jose,25/01/2014,7,1
San Jose,25/01/2014,8,1
San Jose,25/01/2014,9,1
San Jose,25/01/2014,10,1
San Jose,25/01/2014,11,1
San Jose,25/01/2014,12,2
San Jose,25/01/2014,13,2
San Jose,25/01/2014,14,2
San Jose,25/01/2014,16,1
San Jose,26/01/2014,2,5
San Jose,26/01/2014,6,4
San Jose,26/01/2014,8,1
San Jose,26/01/2014,11,3
San Jose,26/01/2014,13,2
San Jose,26/01/2014,14,2
San Jose,26/01/2014,16,2
San Jose,27/01/2014,2,17
San Jose,27/01/2014,3,3
San Jose,27/01/2014,4,4
San Jose,27/01/2014,5,3
San Jose,27/01/2014,6,1
San Jose,27/01/2014,7,4
San Jose,27/01/2014,8,5
San Jose,27/01/2014,9,3
San Jose,27/01/2014,10,3
San Jose,27/01/2014,11,3
San Jose,27/01/2014,12,2
San Jose,27/01/2014,13,2
San Jose,27/01/2014,16,4
San Jose,28/01/2014,2,17
San Jose,28/01/2014,3,4
San Jose,28/01/2014,4,6
San Jose,28/01/2014,5,2
San Jose,28/01/2014,6,1
San Jose,28/01/2014,7,3
San Jose,28/01/2014,8,4
San Jose,28/01/2014,9,2
San Jose,28/01/2014,10,6
San Jose,28/01/2014,11,1
San Jose,28/01/2014,12,1
San Jose,28/01/2014,13,3
San Jose,28/01/2014,14,1
San Jose,28/01/2014,16,1
San Jose,29/01/2014,2,15
San Jose,29/01/2014,3,3
San Jose,29/01/2014,4,8
San Jose,29/01/2014,5,1
San Jose,29/01/2014,6,2
San Jose,29/01/2014,7,6
San Jose,29/01/2014,8,3
San Jose,29/01/2014,9,1
San Jose,29/01/2014,10,4
San Jose,29/01/2014,11,6
San Jose,29/01/2014,12,2
San Jose,29/01/2014,13,1
San Jose,29/01/2014,14,1
San Jose,29/01/2014,16,7
San Jose,29/01/2014,80,1
San Jose,30/01/2014,2,14
San Jose,30/01/2014,3,1
San Jose,30/01/2014,4,7
San Jose,30/01/2014,5,3
San Jose,30/01/2014,6,4
San Jose,30/01/2014,7,1
San Jose,30/01/2014,8,3
San Jose,30/01/2014,10,4
San Jose,30/01/2014,11,1
San Jose,30/01/2014,12,2
San Jose,30/01/2014,13,2
San Jose,30/01/2014,14,1
San Jose,30/01/2014,16,1
San Jose,31/01/2014,2,12
San Jose,31/01/2014,4,6
San Jose,31/01/2014,5,2
San Jose,31/01/2014,6,4
San Jose,31/01/2014,7,8
San Jose,31/01/2014,8,2
San Jose,31/01/2014,9,1
San Jose,31/01/2014,10,8
San Jose,31/01/2014,11,1
San Jose,31/01/2014,12,3
San Jose,31/01/2014,13,3
San Jose,31/01/2014,14,3
San Jose,31/01/2014,16,2
San Jose,01/02/2014,2,2
San Jose,01/02/2014,4,5
San Jose,01/02/2014,5,1
San Jose,01/02/2014,6,2
San Jose,01/02/2014,7,8
San Jose,01/02/2014,10,1
San Jose,01/02/2014,11,2
San Jose,01/02/2014,13,4
San Jose,01/02/2014,14,8
San Jose,01/02/2014,16,11
San Jose,02/02/2014,2,4
San Jose,02/02/2014,4,4
San Jose,02/02/2014,6,4
San Jose,02/02/2014,7,1
San Jose,02/02/2014,10,1
San Jose,02/02/2014,12,2
San Jose,02/02/2014,13,1
San Jose,02/02/2014,16,1
San Jose,03/02/2014,2,14
San Jose,03/02/2014,3,2
San Jose,03/02/2014,4,3
San Jose,03/02/2014,5,2
San Jose,03/02/2014,6,2
San Jose,03/02/2014,7,10
San Jose,03/02/2014,8,2
San Jose,03/02/2014,9,2
San Jose,03/02/2014,10,9
San Jose,03/02/2014,11,2
San Jose,03/02/2014,12,3
San Jose,03/02/2014,13,1
San Jose,03/02/2014,14,2
San Jose,03/02/2014,16,4
San Jose,04/02/2014,2,19
San Jose,04/02/2014,3,1
San Jose,04/02/2014,4,8
San Jose,04/02/2014,5,1
San Jose,04/02/2014,6,2
San Jose,04/02/2014,7,5
San Jose,04/02/2014,8,8
San Jose,04/02/2014,9,3
San Jose,04/02/2014,10,8
San Jose,04/02/2014,11,2
San Jose,04/02/2014,12,2
San Jose,04/02/2014,13,5
San Jose,04/02/2014,14,1
San Jose,04/02/2014,16,2
San Jose,05/02/2014,2,16
San Jose,05/02/2014,3,2
San Jose,05/02/2014,4,5
San Jose,05/02/2014,5,1
San Jose,05/02/2014,6,3
San Jose,05/02/2014,7,3
San Jose,05/02/2014,8,2
San Jose,05/02/2014,9,2
San Jose,05/02/2014,10,5
San Jose,05/02/2014,11,3
San Jose,05/02/2014,13,3
San Jose,05/02/2014,14,2
San Jose,05/02/2014,16,1
San Jose,05/02/2014,80,1
San Jose,06/02/2014,2,5
San Jose,06/02/2014,4,4
San Jose,06/02/2014,6,1
San Jose,06/02/2014,7,1
San Jose,06/02/2014,8,2
San Jose,06/02/2014,10,3
San Jose,06/02/2014,11,2
San Jose,06/02/2014,12,1
San Jose,06/02/2014,13,2
San Jose,06/02/2014,14,1
San Jose,06/02/2014,16,1
San Jose,07/02/2014,2,12
San Jose,07/02/2014,3,2
San Jose,07/02/2014,4,5
San Jose,07/02/2014,6,1
San Jose,07/02/2014,7,5
San Jose,07/02/2014,8,4
San Jose,07/02/2014,9,2
San Jose,07/02/2014,11,1
San Jose,07/02/2014,12,3
San Jose,07/02/2014,14,3
San Jose,07/02/2014,16,2
San Jose,08/02/2014,2,3
San Jose,08/02/2014,4,2
San Jose,08/02/2014,6,4
San Jose,08/02/2014,7,5
San Jose,08/02/2014,11,1
San Jose,08/02/2014,12,1
San Jose,08/02/2014,13,1
San Jose,08/02/2014,14,1
San Jose,09/02/2014,2,3
San Jose,09/02/2014,4,2
San Jose,09/02/2014,6,1
San Jose,09/02/2014,7,1
San Jose,09/02/2014,9,1
San Jose,09/02/2014,13,1
San Jose,09/02/2014,16,2
San Jose,10/02/2014,2,16
San Jose,10/02/2014,3,1
San Jose,10/02/2014,4,3
San Jose,10/02/2014,5,1
San Jose,10/02/2014,6,3
San Jose,10/02/2014,7,6
San Jose,10/02/2014,8,2
San Jose,10/02/2014,9,3
San Jose,10/02/2014,10,3
San Jose,10/02/2014,11,3
San Jose,10/02/2014,12,4
San Jose,10/02/2014,13,2
San Jose,10/02/2014,16,3
San Jose,11/02/2014,2,13
San Jose,11/02/2014,3,1
San Jose,11/02/2014,4,5
San Jose,11/02/2014,5,1
San Jose,11/02/2014,6,3
San Jose,11/02/2014,7,3
San Jose,11/02/2014,8,4
San Jose,11/02/2014,9,5
San Jose,11/02/2014,10,2
San Jose,11/02/2014,11,10
San Jose,11/02/2014,13,3
San Jose,11/02/2014,14,3
San Jose,11/02/2014,16,1
San Jose,11/02/2014,80,1
San Jose,12/02/2014,2,20
San Jose,12/02/2014,3,2
San Jose,12/02/2014,4,7
San Jose,12/02/2014,5,5
San Jose,12/02/2014,6,3
San Jose,12/02/2014,7,5
San Jose,12/02/2014,8,4
San Jose,12/02/2014,9,1
San Jose,12/02/2014,10,5
